undergraduate_gpa,self_reported_gpa,first_review_exp,first_review_sop,first_review_gpa,first_review_lor,second_review_exp,second_review_sop,second_review_gpa,distance_to_campus,program_length,response,academic_condition,age,90041_mi,91601_mi,92122_mi,94607_mi,last_60_90_gpa,graduate_gpa,second_review_lor,sip_score,time_to_finish_application,decision_wait_time,response_time,billing_country_United States,billing_country_blank,ethnicity_Arab/Middle Eastern,ethnicity_Asian/Pacific Islander,ethnicity_Caucasian,ethnicity_Latino/a,ethnicity_Multi-Ethnic,ethnicity_Native American,ethnicity_Unknown,ethnicity_blank,gender_Female,gender_Other,gender_blank,first_generation_Yes,first_generation_blank,campus___cleaned_Orange County Academic Center,campus___cleaned_San Diego Academic Center,campus___cleaned_University Park Campus,campus___cleaned_Virtual Academic Center,campus___cleaned_blank,residency_International,residency_Non Resident,residency_Other,residency_Permanent US Resident,residency_Temporary US Resident,residency_US Citizen,residency_blank,deposit_received_True,temperature_Cold,temperature_Hot,temperature_No Contact,temperature_Warm
3.56,3.56,4,5.0,5.0,3.333333333333333,3,2.8571428571428568,4,56.57864644,4.0,0,0,30,59.29657312,66.84944237,46.27662351,401.25527939999995,2.88,3.68,5.0,0,0.0,36.0,71.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.58,3.54,5,5.0,4.0,5.0,3,2.8571428571428568,4,13.68940981,4.0,0,0,35,11.89030354,2.990835096,115.7498213,331.55528960000004,2.88,3.67,5.0,0,0.0,27.0,104.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.58,3.58,5,4.285714285714286,4.0,5.0,3,2.8571428571428568,4,2297.130918,4.0,0,0,27,2289.637587,2298.018908,2268.194812,2427.575334,2.88,3.67,5.0,0,4.0,25.0,29.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.84,3.84,5,2.8571428571428568,5.0,6.666666666666666,3,2.8571428571428568,4,2449.125682,4.0,0,0,24,2441.3220149999997,2449.360057,2426.108304,2558.807202,2.88,3.67,5.0,0,0.0,36.0,7.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.84,3.74,4,4.285714285714286,4.0,5.0,3,2.8571428571428568,4,16.20707068,4.0,1,0,33,16.15182671,24.73746405,89.5180688,358.4338981,2.88,3.67,5.0,0,1.0,27.0,16.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3.61,3.62,5,5.0,4.0,3.333333333333333,3,2.8571428571428568,4,1204.5960300000002,4.0,0,0,22,1200.768109,1210.699231,1131.242117,1480.649936,2.88,3.67,5.0,0,22.0,19.0,13.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.61,3.54,4,4.285714285714286,4.0,5.0,3,2.8571428571428568,4,2383.5439920000003,4.0,0,0,26,2375.856819,2384.031173,2358.235255,2501.372002,2.88,3.67,5.0,0,18.0,22.0,32.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.62,3.6,4,4.285714285714286,4.0,5.0,3,2.8571428571428568,4,339.8057602,4.0,0,0,24,336.891943,329.3205844,442.1727845,17.26255037,2.88,3.67,5.0,0,238.0,10.0,58.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.63,3.79,5,5.0,4.0,3.333333333333333,3,2.8571428571428568,4,6.9329969920000005,4.0,1,0,37,4.627594105,5.841875244,107.5765855,339.8356938,2.88,3.67,5.0,0,0.0,22.0,10.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3.64,3.61,3,5.0,4.0,5.0,3,2.8571428571428568,4,14.788747,4.0,0,0,24,10.57240127,5.131419943,115.7627992,331.8270461,2.88,3.67,5.0,0,0.0,26.0,116.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.85,3.87,3,5.0,5.0,4.0,3,4.0,4,2310.188218,3.0,0,0,24,2302.682147,2311.050514,2281.475184,2439.754434,2.88,3.67,3.0,0,92.0,62.0,13.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.85,3.86,2,3.5714285714285716,5.0,8.333333333333334,3,2.8571428571428568,4,13.53306028,4.0,0,0,24,7.0017076110000005,16.94100998,100.7504486,347.8441842,2.88,3.67,5.0,0,7.0,71.0,29.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.65,3.65,5,5.0,4.0,5.0,3,2.8571428571428568,4,2296.695153,4.0,0,0,24,2289.188358,2297.556072,2268.010308,2426.355025,2.88,3.67,5.0,0,0.0,25.0,54.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.85,3.85,3,5.0,5.0,4.0,3,4.0,4,368.95020750000003,4.0,0,0,23,365.17396339999993,358.3024121,470.71108830000003,57.89307814,2.88,3.67,3.0,0,11.0,15.0,69.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.86,3.87,3,5.0,5.0,5.0,3,4.0,4,2519.711074,4.0,0,0,28,2511.67326,2519.4055710000002,2501.6982190000003,2612.431847,2.88,3.67,3.0,0,8.0,16.0,117.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.68,3.67,3,5.0,4.0,5.0,3,2.8571428571428568,4,36.56836085,4.0,1,0,29,27.80276049,29.87340858,125.9886922,327.1618147,2.88,3.67,5.0,0,273.0,25.0,12.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3.71,3.7,5,5.0,4.0,3.333333333333333,3,2.8571428571428568,4,25.77770029,4.0,1,0,29,30.43464155,36.39460068,76.71275874,370.4397112,2.88,3.67,5.0,0,6.0,20.0,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3.71,3.71,4,3.5714285714285716,5.0,5.0,3,2.8571428571428568,4,2451.827111,4.0,0,0,27,2444.025994,2452.067099,2428.754346,2561.650985,2.88,3.88,5.0,0,2.0,16.0,64.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.86,3.63,2,5.0,5.0,5.0,3,4.0,4,6.829193051,4.0,0,0,27,16.0082572,15.21130801,100.7431207,346.55711560000003,2.88,3.67,3.0,0,12.0,30.0,19.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.73,3.82,3,5.0,4.0,5.0,3,2.8571428571428568,4,14.788747,4.0,1,0,24,7.27779991,8.864977692,112.5971441,335.5756117,2.88,3.67,5.0,0,0.0,36.0,12.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3.87,3.86,2,5.0,5.0,5.0,3,4.0,4,47.08937489,3.0,1,0,29,51.47526318,41.76389878,141.1660395,310.2959303,2.88,3.67,3.0,0,70.0,29.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3.87,3.91,3,4.0,5.0,5.0,3,4.0,4,302.3410062,4.0,0,0,26,300.231705,292.0942212,404.58354360000004,44.42757027,2.88,3.67,3.0,0,8.0,57.0,45.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.87,3.85,4,5.0,5.0,5.0,3,4.0,4,367.36456780000003,4.0,0,0,26,362.721184,356.66330930000004,467.61582930000003,92.70101625,2.88,3.67,3.0,0,8.0,30.0,14.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.75,3.74,4,5.0,4.0,5.0,3,2.8571428571428568,4,3.979103415,4.0,0,0,25,5.350707636,10.15115024,102.87525720000001,344.4802049,2.88,3.67,5.0,0,0.0,36.0,35.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.87,3.87,3,3.5714285714285716,5.0,8.333333333333334,3,2.8571428571428568,4,1192.0255539999998,4.0,0,0,24,1188.214457,1198.1464019999999,1118.5508550000002,1468.6035669999999,2.88,3.67,5.0,0,28.0,52.0,71.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.75,3.75,5,5.0,4.0,3.333333333333333,3,2.8571428571428568,4,11.54626726,4.0,1,0,25,20.72670625,19.42226542,99.29442141,348.4091729,2.88,3.67,5.0,0,1.0,21.0,12.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3.88,3.9,3,5.0,5.0,5.0,3,4.0,4,2440.30167,4.0,0,0,24,2432.44403,2440.415779,2418.420773,2546.464585,2.88,3.67,3.0,0,0.0,52.0,21.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.88,3.21,4,4.0,5.0,5.0,3,4.0,5,942.6744982999999,4.0,0,0,24,936.3529914,932.2552346000001,1035.676094,655.0832012,2.88,3.67,4.0,0,3.0,86.0,31.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.88,3.21,5,4.0,5.0,5.0,3,4.0,5,319.0366651,4.0,0,0,27,822.588764,826.441366,927.003138,998.731859,2.88,3.67,4.0,0,26.0,79.0,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.81,3.8,5,5.0,4.0,5.0,3,2.8571428571428568,4,1741.584955,4.0,0,0,26,1733.4912969999998,1741.150073,1725.904743,1840.312109,2.88,3.67,5.0,0,0.0,20.0,84.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3.82,3.79,3,4.285714285714286,5.0,5.0,3,2.8571428571428568,4,368.42432369999995,4.0,0,0,27,363.7142209,373.555367,311.31396889999996,651.6050489,2.88,3.67,5.0,0,5.0,18.0,19.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.84,3.8,4,5.0,4.0,3.333333333333333,3,2.8571428571428568,4,2.692036897,4.0,1,0,24,6.506905767,9.867482115,102.9963949,344.2745235,2.88,3.67,5.0,0,14.0,20.0,4.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3.89,3.21,3,4.0,5.0,4.0,4,5.0,5,8.699559258999999,4.0,0,0,32,15.07586555,9.207796793,108.95188710000001,338.2963651,2.88,3.67,5.0,0,6.0,56.0,26.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.84,3.8,4,4.285714285714286,4.0,5.0,3,2.8571428571428568,4,2319.67562,4.0,0,0,23,2312.096311,2320.38877,2292.335338,2444.786442,2.88,3.67,5.0,0,1.0,30.0,74.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.86,3.81,4,4.285714285714286,4.0,5.0,3,2.8571428571428568,4,8.699559258999999,4.0,1,0,23,15.07586555,9.207796793,108.95188710000001,338.2963651,2.88,3.67,5.0,0,3.0,20.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3.89,3.21,3,5.0,5.0,5.0,3,4.0,5,10.3081439,4.0,0,0,26,17.22016135,11.23875772,109.07196429999999,338.3135604,2.88,3.67,5.0,0,60.0,34.0,20.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.86,3.86,4,5.0,5.0,5.0,3,2.8571428571428568,4,8.699559258999999,4.0,1,0,24,15.07586555,9.207796793,108.95188710000001,338.2963651,2.88,3.67,5.0,0,15.0,31.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3.89,3.89,4,5.0,5.0,5.0,3,4.0,4,1777.82323,4.0,0,0,23,1771.077443,1780.0812899999999,1737.0496239999998,1952.774977,2.88,3.67,3.0,0,0.0,68.0,68.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.87,3.75,4,5.0,4.0,3.333333333333333,3,2.8571428571428568,4,291.66416989999993,4.0,0,0,27,289.85825869999996,281.52808339999996,393.7081455,58.04881677,2.88,3.67,5.0,0,0.0,33.0,81.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.87,3.87,4,4.285714285714286,4.0,5.0,3,2.8571428571428568,4,22.0322342,4.0,1,0,24,23.14444822,13.23934291,123.96738329999998,323.22598139999997,2.88,3.67,5.0,0,29.0,27.0,49.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3.88,3.74,4,4.285714285714286,4.0,5.0,3,2.8571428571428568,4,311.1734004,4.0,1,0,23,309.12340980000005,300.94847410000006,413.378819,37.06749363,2.88,3.67,5.0,0,35.0,1.0,12.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3.92,3.97,4,5.0,5.0,5.0,3,2.8571428571428568,4,962.3558591,4.0,0,0,29,955.2217436000001,952.3433751,1049.302238,706.1316665,2.88,3.95,5.0,0,0.0,29.0,74.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.92,3.79,3,5.0,4.0,5.0,3,2.8571428571428568,4,319.0366651,4.0,1,0,25,822.588764,826.441366,927.003138,998.731859,2.88,3.67,5.0,0,37.0,22.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3.9,3.9,5,2.8571428571428568,5.0,8.333333333333334,3,2.8571428571428568,4,1346.8782800000001,4.0,0,0,24,1344.411539,1354.284535,1262.7103960000002,1648.403742,2.88,3.67,5.0,0,-13.0,60.0,32.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.9,3.21,3,5.0,5.0,4.0,3,4.0,5,372.95653189999996,4.0,0,0,28,370.1427079,362.4988394,475.3431415,30.96009785,2.88,3.67,4.0,0,7.0,50.0,95.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.92,3.92,4,4.285714285714286,4.0,5.0,3,2.8571428571428568,4,31.11277156,4.0,0,0,26,31.43646797,40.17599041,75.09735236,373.6304057,2.88,3.67,5.0,0,14.0,19.0,76.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.92,3.9,3,5.0,4.0,5.0,3,2.8571428571428568,4,2327.264883,4.0,0,0,25,2320.052495,2328.695736,2293.29298,2473.0926870000003,2.88,3.67,5.0,0,11.0,24.0,60.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.9,3.89,4,3.5714285714285716,5.0,8.333333333333334,3,2.8571428571428568,4,108.3657379,4.0,0,0,26,111.16886370000002,118.72976470000002,7.268387173,453.1282165,2.88,3.67,5.0,0,0.0,47.0,11.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.93,3.83,5,5.0,4.0,5.0,3,2.8571428571428568,4,110.7676297,4.0,1,0,22,113.4233426,121.08849599999999,10.24949348,455.4955815,2.88,3.67,5.0,0,0.0,21.0,35.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3.98,3.98,4,4.285714285714286,4.0,5.0,3,2.8571428571428568,4,4.408977552,4.0,1,0,24,9.851483361,7.003421921,106.69469099999999,340.4590202,2.88,3.67,5.0,0,0.0,34.0,69.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3.19,3.21,1,1.0,1.0,1.0,3,4.0,4,2458.957691,3.0,1,0,30,2451.132365,2459.143991,2436.3802379999997,2567.108061,2.88,3.67,3.0,0,14.0,29.0,20.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.2,3.21,4,5.0,3.0,5.0,3,4.0,4,835.0541288,3.0,1,0,28,826.7066452,833.9799512999999,829.1992538,945.8756556,2.88,3.67,3.0,0,0.0,64.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.91,3.21,4,5.0,5.0,5.0,3,4.0,5,1309.9631960000002,4.0,0,0,26,1301.797143,1309.3541539999999,1297.079621,1413.3167740000001,2.88,3.67,4.0,0,0.0,46.0,35.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.21,3.21,4,5.0,5.0,5.0,3,4.0,4,879.4032543,3.0,1,0,28,871.5166244,870.0366849,958.3250178,668.5993791,2.88,3.67,3.0,0,22.0,36.0,13.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.92,3.92,3,5.0,5.0,5.0,3,4.0,4,320.24219289999996,4.0,0,0,23,317.71771939999996,309.8622585,422.6248305,24.58708578,2.88,3.67,3.0,0,0.0,15.0,12.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.25,3.21,4,5.0,5.0,4.0,3,4.0,4,974.2805265000001,3.0,0,0,28,967.8281798,963.9114301000001,1066.429723,690.2430694,2.88,3.67,3.0,0,8.0,81.0,13.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.26,3.21,3,4.0,4.0,4.0,5,5.0,4,14.723672899999999,3.0,0,0,28,19.889395899999997,11.5427687,114.32859109999998,333.12176289999996,2.88,3.67,3.0,0,51.0,26.0,11.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.33,3.21,4,5.0,4.0,5.0,3,4.0,4,14.788747,3.0,0,0,53,7.27779991,8.864977692,112.5971441,335.5756117,2.88,3.67,3.0,0,-1.0,69.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.33,3.21,4,5.0,4.0,5.0,3,4.0,4,3.858054837,3.0,1,0,29,5.382392971,8.846598201,104.1078368,343.21484639999994,2.88,3.67,3.0,0,30.0,39.0,13.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.38,3.21,5,5.0,5.0,5.0,3,4.0,4,319.0366651,3.0,1,0,29,822.588764,826.441366,927.003138,998.731859,2.88,3.67,3.0,0,4.0,63.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.51,3.21,4,4.0,4.0,4.0,3,4.0,4,1.145349468,3.0,1,0,64,9.868904782000001,10.26426479,103.10588059999999,344.04825330000006,2.88,3.67,3.0,0,66.0,-14.0,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.54,3.21,4,5.0,5.0,5.0,3,4.0,4,319.0366651,3.0,0,0,30,822.588764,826.441366,927.003138,998.731859,2.88,3.67,3.0,0,3.0,64.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.55,3.21,4,4.0,4.0,4.0,3,4.0,4,261.289585,3.0,0,0,30,255.61560240000003,250.70681820000001,358.6534443,143.72646650000002,2.88,3.67,3.0,0,60.0,31.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.92,3.69,4,2.8571428571428568,5.0,6.666666666666666,3,2.8571428571428568,4,5.554419005,4.0,0,0,22,11.68911143,7.621767566,107.2450594,339.9098024,2.88,3.67,5.0,0,8.0,45.0,94.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.6,3.21,4,5.0,4.0,5.0,3,4.0,4,1032.153555,5.0,1,0,29,1025.847199,1021.727716,1125.182033,741.6593779,2.88,3.67,3.0,0,0.0,63.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.67,3.21,5,5.0,5.0,5.0,3,4.0,4,27.00993682,3.0,1,0,29,26.46232406,35.51141639,80.44517246,368.4778378,2.88,3.67,3.0,0,0.0,67.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.71,3.21,3,4.0,4.0,4.0,5,5.0,5,319.0366651,3.0,1,0,27,822.588764,826.441366,927.003138,998.731859,2.88,3.67,3.0,0,4.0,78.0,13.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.79,3.21,5,4.0,5.0,5.0,3,4.0,4,10.36399897,3.0,1,0,43,5.8413385579999995,4.625452436000001,110.7279733,336.8340458,2.88,3.67,5.0,0,56.0,29.0,13.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3.93,3.21,4,4.0,5.0,5.0,4,4.0,5,2298.9448,4.0,0,0,51,2291.440949,2299.811633,2270.2025710000003,2428.754709,2.88,3.67,3.0,0,7.0,71.0,16.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.85,3.21,5,5.0,5.0,5.0,3,4.0,4,8.401118339,3.0,1,0,41,12.32720607,5.35036058,110.46911909999999,336.6819875,2.88,3.67,4.0,0,19.0,47.0,13.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.93,3.21,4,4.0,5.0,4.0,3,4.0,4,319.0366651,4.0,0,0,26,822.588764,826.441366,927.003138,998.731859,2.88,3.67,3.0,0,2.0,43.0,35.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.93,3.94,5,2.8571428571428568,5.0,6.666666666666666,3,2.8571428571428568,4,22.62154721,4.0,0,0,24,26.91942879,17.50127827,121.46961470000001,326.38391980000006,2.88,3.67,5.0,0,49.0,78.0,32.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.93,3.94,5,4.285714285714286,4.0,5.0,3,2.8571428571428568,4,1745.816614,4.0,0,0,33,1737.7772539999999,1745.513861,1728.874343,1848.4187170000002,2.88,3.67,5.0,0,21.0,22.0,97.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3.96,3.21,4,5.0,5.0,5.0,3,4.0,4,14.95527194,3.0,1,0,34,13.24225975,22.37838093,92.75833113,355.4458894,2.88,3.67,3.0,0,9.0,59.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.93,3.93,2,5.0,5.0,5.0,3,4.0,4,34.35119212,4.0,0,0,25,31.07942068,23.66291365,136.3142169,311.2236328,2.88,3.67,4.0,0,2.0,50.0,27.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.21,3.21,3,4.0,4.0,4.0,3,4.0,4,1478.455783,3.0,1,0,26,1470.030242,1477.1404949999999,1471.818905,1556.0251349999999,2.88,3.67,3.0,0,60.0,31.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.42,3.21,4,4.0,4.0,4.0,3,4.0,4,596.0798114,3.0,1,0,26,586.8986785,590.6749001000001,635.0373957,596.3299477,2.88,3.67,3.0,0,29.0,31.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.93,3.93,4,4.0,5.0,4.0,3,4.0,4,21.24383944,4.0,0,0,23,22.07570626,30.42308491,83.59344245,364.3446125,2.88,3.67,3.0,0,9.0,50.0,24.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.43,3.21,4,4.0,4.0,4.0,3,4.0,4,10.75294628,3.0,1,0,27,18.10979198,21.37556611,92.56663529,354.627763,2.88,3.67,3.0,0,30.0,31.0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.44,3.21,4,4.0,5.0,4.0,3,4.0,4,1221.7740199999998,3.0,1,0,32,1217.586747,1227.490617,1151.648549,1489.287435,2.88,3.67,3.0,0,25.0,19.0,13.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.45,3.21,5,5.0,4.0,5.0,3,4.0,4,2391.274281,3.0,1,0,28,2383.596751,2391.781888,2365.7667309999997,2509.6321940000003,2.88,3.67,3.0,0,72.0,17.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
